OBJECTID,DOCUMENTNBR,CRASHREPORTLINK,CRASHYR,DISTRICTNBR,NLFID,NLFJURCD,NLFCOUNTYCD,NLFROUTETYPECD,COUNTYLOGNBR,ODOTLATITUDENBR,ODOTLONGITUDENBR,ODOTFIPSCD,SEVERITYBYTYPECD,ODPSTOTALFATALITIESNBR,INCAPACINJURIESNBR,NONINCAPACINJURIESNBR,POSSIBLEINJURIESNBR,NOINJURYREPORTEDNBR,UNRESTRAINOCCUPANTS,NUMBEROFUNITSNBR,CRASHTYPECD,FHWARDWYDEPARTUREIND,ODOTINTERSECTIONRELIND,ODOTCRASHLOCATIONCD,FACILITYTYPECD,AREACD,FUNCTIONALCLASSCD,NHSCD,ODOTDIVUNDIVIND,ODOTLANESNBR,OPERACCESSCONTROLCD,FREEWAYIND,INTERSTATEIND,ODOTMAINTAINEDHWYIND,MAINTENANCEAUTHORITYCD,ODOTCITYVILLAGETWPNME,MONTHOFCRASH,TIMEOFCRASH,DAYINWEEKCD,WEATHERCONDCD,ROADCONDPRIMARYCD,ROADCONDSECONDARYCD,LIGHTCONDPRIMARYCD,ROADCONTOURCD,ODPSALCOHOLIND,ODPSDRUGIND,ODPSSCHOOLZONEIND,ODPSMOTORCYCLEIND,ODPSSPEEDIND,ODPSSENIORDRIVERIND,ODPSWORKZONEIND,ODPSLOCINWORKZONECD,ODPSTYPEOFWORKZONECD,ODOTYOUNGDRIVERIND,DISTRACTEDDRIVERIND,ODPSCITYVILLAGETWPNME,ODPSLOCROADDIRCD,ODPSLOCROADNME,ODPSLOCROADSUFFIXCD,ODPSLOCDIRSUFFIXCD,ODPSLOCROUTEPREFIXCD,ODPSLOCROUTEID,ODPSLOCROUTESUFFIXCD,ODPSREFDIRECTIONCD,ODPSREFGIVEN,ODPSREFSUFFIXCD,ODPSREFDIRSUFFIXCD,ODPSREFROUTEPREFIXCD,ODPSREFROUTEID,ODPSREFROUTESUFFIXCD,ODPSADDRESSREFERENCE,ODPSMILEPOSTREFERENCE,ODPSREFPOINTUSEDCD,LOCALREPORTNUMBERID,U1ATFAULTIND,U1ODPSUNITNBR,U1DIRECTIONFROMCD,U1DIRECTIONTOCD,U1TURNCD,U1TRAFFICCONTROLCD,U1TYPEOFUNITCD,U1SPECIALFUNCTIONCD,U1UNITSPEEDNBR,U1POSTEDSPEEDNBR,U1PRECRASHACTIONCD,U1CONTCIRPRIMARYCD,U1CONTCIRSECONDARYCD,U1OBJECTSTRUCK,U1SEQOFEVENTS1CD,U1SEQOFEVENTS2CD,U1SEQOFEVENTS3CD,U1SEQOFEVENTS4CD,U1SEQOFEVENTS5CD,U1SEQOFEVENTS6CD,U1NONMOTORISTLOCCD,U1AGENBR,U1GENDERCD,U1ALCOHDRUGSUSPCTDCD,U1DISTRACTEDBY1CD,U1DISTRACTEDBY2CD,U2ODPSUNITNBR,U2DIRECTIONFROMCD,U2DIRECTIONTOCD,U2TURNCD,U2TRAFFICCONTROLCD,U2TYPEOFUNITCD,U2SPECIALFUNCTIONCD,U2UNITSPEEDNBR,U2POSTEDSPEEDNBR,U2PRECRASHACTIONCD,U2CONTCIRPRIMARYCD,U2CONTCIRSECONDARYCD,U2SEQOFEVENTS1CD,U2SEQOFEVENTS2CD,U2SEQOFEVENTS3CD,U2SEQOFEVENTS4CD,U2SEQOFEVENTS5CD,U2SEQOFEVENTS6CD,U2NONMOTORISTLOCCD,U2AGENBR,U2GENDERCD,U2ALCOHDRUGSUSPCTDCD,U2DISTRACTEDBY1CD,U2DISTRACTEDBY2CD,U3ODPSUNITNBR,U3TRAFFICCONTROLCD,U3TYPEOFUNITCD,U3SPECIALFUNCTIONCD,U3PRECRASHACTIONCD,U3CONTCIRPRIMARYCD,U3CONTCIRSECONDARYCD,U3SEQOFEVENTS1CD,U3SEQOFEVENTS2CD,U3SEQOFEVENTS3CD,U3SEQOFEVENTS4CD,U3SEQOFEVENTS5CD,U3SEQOFEVENTS6CD,INTERSECTIONIDCURRENT,INTERSECTIONLEGID,INTERCHANGEID,SARAMPID,SASEGMENTID,STATETRUELOGNBR
1851762,20146029873,https://hsip.dot.state.oh.us/report/?docnbr=20146029873,2014,5,CFAICR00503**C,C,FAI,CR,1.71,39.714752,-82.584874,41720,1,0,0,0,0,3,0,2,19,N,N,1,,99999,7, ,U,4,0,N,N,N,80,LANCASTER,3,1546,6,1,1,0,1,1,0,0,1,0,0,0,0,0,0,Y,N,LANCASTER,E,MULBERRY,ST,,,,,,751,,,,,,,,3,14-02026,Y,1,1,4,RT,1,6,1,5,15,5,17,,0,20,,,,,,,36,F,1,1,1,2,3,4,NT,1,3,1,,15,11,1,,20,,,,,,,23,M,1,1,1,,,,,,,,,,,,,,,,,,,1.71
1971779,20146150304,https://hsip.dot.state.oh.us/report/?docnbr=20146150304,2014,5,CFAICR00069**C,C,FAI,CR,4.73,39.61455,-82.662264,46382,1,0,0,0,0,4,0,2,3,N,N,1,,99999,7, ,U,2,0,N,N,N,80,MADISON TOWNSHIP,4,1824,7,1,1,0,1,4,0,0,0,0,0,0,0,0,0,N,N,MADISON (TOWNSHIP OF),,CLEARCREEK,RD,,,,,,2475,,,,,,,,3,14CR1266,Y,1,2,1,NT,1,5,1,10,,2,11,,0,20,,,,,,,26,F,1,1,1,2,3,4,NT,1,2,1,35,,1,1,,20,,,,,,,46,M,1,1,1,,,,,,,,,,,,,,,,,,,4.73
1898342,20146076631,https://hsip.dot.state.oh.us/report/?docnbr=20146076631,2014,5,SFAISR00256**C,S,FAI,SR,1.88,39.914783,-82.779954,62498,1,0,0,0,0,2,0,2,2,N,N,1,,99999,3, ,U,5,3,N,N,N,80,PICKERINGTON,4,1357,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,N,N,PICKERINGTON,,HILL,RD,,,,,,2000,,,,,,,,3,000001-14-6395,Y,2,1,2,NT,1,2,1,40,35,1,9,,0,20,,,,,,,65,F,1,1,1,1,1,2,NT,1,2,1,40,35,1,1,,20,,,,,,,37,M,1,1,1,,,,,,,,,,,,,,,,,,,3.08
1867526,20146045715,https://hsip.dot.state.oh.us/report/?docnbr=20146045715,2014,5,CFAICR00502**C,C,FAI,CR,0.61,39.720047,-82.607057,41720,1,0,0,0,0,4,0,2,6,N,N,1,,99999,5, ,U,4,0,N,N,N,80,LANCASTER,4,1853,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,LANCASTER,W,SIXTH,AV,,,,,,400 BLOCK,,,,,,,,3,14-03373,Y,1,1,2,NT,1,6,1,5,35,8,2,,0,20,,,,,,,29,F,1,1,1,2,3,4,NT,1,7,1,20,35,1,1,,20,,,,,,,18,F,1,1,1,,,,,,,,,,,,,,,,,,,0.61
1864394,20146042566,https://hsip.dot.state.oh.us/report/?docnbr=20146042566,2014,5,CFAICR00007**C,C,FAI,CR,1.04,39.910621,-82.791618,62498,1,0,0,0,0,3,0,2,2,N,Y,3,,99999,3, ,U,2,0,N,N,N,80,PICKERINGTON,4,1831,7,1,1,0,1,2,0,0,0,0,0,0,0,0,0,Y,N,PICKERINGTON,,REFUGEE,RD,,,,,,FULLER'S,WA,,,,,,,1,00000A-14-0568,Y,1,4,3,NT,12,2,1,5,40,1,9,,0,20,,,,,,,19,M,1,1,1,2,4,3,NT,12,6,1,,40,11,1,,20,,,,,,,30,M,1,1,1,,,,,,,,,,,,,,,,,,,1.04
1865961,20146044142,https://hsip.dot.state.oh.us/report/?docnbr=20146044142,2014,5,MFAIMR00346**C,M,FAI,MR,0.34,39.712394,-82.599395,41720,1,0,0,0,0,2,0,2,2,N,Y,2,,99999,0, , ,0,0,N,N,N,80,LANCASTER,4,1534,5,1,1,0,1,2,0,0,0,0,0,0,0,0,0,N,N,LANCASTER,S,HIGH,ST,,,,,E,CHESTNUT,ST,,,,,,,1,14-03250,Y,1,1,2,NT,4,6,1,5,25,1,9,,0,20,,,,,,,45,F,1,1,1,2,1,2,NT,4,6,1,5,25,11,1,,20,,,,,,,40,F,1,1,1,,,,,,,,,,,,,,,,,,,999.99
1863492,20146041658,https://hsip.dot.state.oh.us/report/?docnbr=20146041658,2014,5,CFAICR00037**C,C,FAI,CR,1.93,39.738186,-82.625573,41720,1,0,0,0,0,2,0,2,2,N,N,1,,99999,5, ,U,2,0,N,N,N,80,LANCASTER,4,1712,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,LANCASTER,N,COLUMBUS,ST,,,,,,2157,,,,,,,,3,14-03006,Y,1,7,6,NT,1,2,1,0,,1,9,,0,20,,,,,,,48,M,1,1,1,2,7,6,NT,1,2,1,,,11,1,,20,,,,,,,38,M,1,1,1,,,,,,,,,,,,,,,,,,,1.93
1851574,20146029684,https://hsip.dot.state.oh.us/report/?docnbr=20146029684,2014,5,CFAICR00056**C,C,FAI,CR,1.43,39.738128,-82.56974,41720,1,0,0,0,0,3,0,2,19,N,Y,3,,99999,7, ,U,2,0,N,N,N,80,LANCASTER,3,1332,2,2,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,LANCASTER,,SHERIDAN,DR,,,,,,TIKI,LA,,,,,,,1,14-01880,Y,1,3,1,RT,2,3,1,5,35,5,2,,0,20,,,,,,,79,F,1,1,1,2,2,1,NT,12,3,1,30,35,1,1,,20,,,,,,,45,F,1,1,1,,,,,,,,,,,,,,,,,,,1.43
1852456,20146030569,https://hsip.dot.state.oh.us/report/?docnbr=20146030569,2014,5,CFAICR00007**C,C,FAI,CR,1.04,39.910621,-82.791618,62498,1,0,0,0,0,4,0,2,2,N,Y,3,,99999,3, ,U,2,0,N,N,N,80,PICKERINGTON,3,1722,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,PICKERINGTON,,REFUGEE,RD,,,,,,FULLERS,DR,,,,,,,1,00000A-14-0370,Y,1,3,4,NT,4,3,1,5,45,1,9,,0,20,,,,,,,16,F,1,1,1,2,3,4,NT,4,5,1,,45,11,1,,20,,,,,,,36,F,1,1,1,,,,,,,,,,,,,,,,,,,1.04
1854294,20146032416,https://hsip.dot.state.oh.us/report/?docnbr=20146032416,2014,5,CFAICR00033A*C,C,FAI,CR,5.84,39.731655,-82.616052,41720,1,0,0,0,0,5,0,2,2,N,N,1,,99999,3, ,U,4,3,N,N,N,80,LANCASTER,3,1634,6,1,1,0,1,1,0,0,0,1,1,0,0,0,0,N,N,LANCASTER,N,MEMORIAL,DR,,,,,,1728,,,,,,,,3,14-02234,Y,1,1,2,NT,1,9,1,40,35,3,17,,0,20,,,,,,,38,M,1,1,1,2,1,2,NT,1,7,1,,35,11,1,,20,,,,,,,34,F,1,1,1,,,,,,,,,,,,,,,,,,,5.84
1856227,20146034355,https://hsip.dot.state.oh.us/report/?docnbr=20146034355,2014,5,CFAICR00054**C,C,FAI,CR,4.48,39.724006,-82.604895,41720,1,0,0,0,0,2,0,2,18,N,N,1,,99999,4, ,U,2,0,N,N,N,80,LANCASTER,3,1122,3,2,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,LANCASTER,W,FAIR,AV,,,,,,219,,,,,,,,3,14-02331,Y,1,1,3,LT,1,6,1,7,25,6,2,,0,20,,,,,,,58,F,1,1,1,2,3,4,NT,12,7,1,10,25,1,1,,20,,,,,,,69,M,1,1,1,,,,,,,,,,,,,,,,,,,4.48
1856495,20146034624,https://hsip.dot.state.oh.us/report/?docnbr=20146034624,2014,5,CFAICR00056**C,C,FAI,CR,1.23,39.735249,-82.570164,41720,1,0,0,0,0,3,0,2,2,N,N,10,,99999,5, ,U,2,0,N,N,N,80,LANCASTER,3,2006,5,2,1,0,4,1,0,0,0,0,0,0,0,0,0,Y,N,LANCASTER,,1366 SHERIDAN,DR,,,,,,1366,,,,,,,,3,14-02405,Y,1,1,2,NT,12,3,1,35,35,1,9,,0,20,,,,,,,22,M,1,1,1,2,1,2,NT,12,3,1,15,35,11,1,,20,,,,,,,29,F,1,1,1,,,,,,,,,,,,,,,,,,,1.23
1856791,20146034922,https://hsip.dot.state.oh.us/report/?docnbr=20146034922,2014,5,CFAICR00507**C,C,FAI,CR,0.05,39.716829,-82.62259,41720,1,0,0,0,0,2,0,2,3,N,Y,3,,99999,7, ,U,2,0,N,N,N,80,LANCASTER,3,1548,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,LANCASTER,W,MULBERRY,ST,,,,,,MILLER,AV,,,,,,,1,14-02425,Y,1,3,4,NT,2,7,1,15,25,2,11,,0,20,,,,,,,32,M,1,1,1,2,1,2,NT,2,2,1,,25,11,1,,20,,,,,,,34,M,1,1,1,,,,,,,,,,,,,,,,,,,0.05
1843621,20146021704,https://hsip.dot.state.oh.us/report/?docnbr=20146021704,2014,5,CFAICR00037**C,C,FAI,CR,0.92,39.744116,-82.642671,41720,1,0,0,0,0,2,0,2,19,N,Y,3,,99999,5, ,U,2,0,N,N,N,80,LANCASTER,2,1100,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,LANCASTER,N,COLUMMBUS,ST,,,,,,HUBBARD,DR,,,,,,,1,14-01377,Y,1,4,2,RT,2,6,1,15,35,8,17,,0,20,,,,,,,31,F,1,1,1,2,2,3,RT,12,7,1,10,35,5,1,,20,,,,,,,24,M,1,1,1,,,,,,,,,,,,,,,,,,,0.92
1840931,20146019007,https://hsip.dot.state.oh.us/report/?docnbr=20146019007,2014,5,CFAICR00007**C,C,FAI,CR,1.6,39.910029,-82.780941,62498,1,0,0,0,0,2,0,2,2,N,Y,2,,99999,3, ,U,2,0,N,N,N,80,PICKERINGTON,2,1600,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,PICKERINGTON,,REFUGEE,RD,,,,,,WINDMILLER,DR,,,,,,,1,00000A-14-0217,Y,1,3,2,LT,4,3,1,15,40,6,12,,0,20,,,,,,,39,F,1,1,1,2,3,2,LT,4,6,1,,40,6,1,,20,,,,,,,25,F,1,1,1,,,,,,,,,,,,,,,,,,,1.6
1839901,20146017976,https://hsip.dot.state.oh.us/report/?docnbr=20146017976,2014,5,CFAICR00033A*C,C,FAI,CR,5.54,39.729352,-82.611565,41720,1,0,0,0,0,2,0,2,2,N,N,1,,99999,3, ,U,4,3,N,N,N,80,LANCASTER,2,1037,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,Y,LANCASTER,N,MEMORIAL,DR,,,,,,1299,,,,,,,,3,14-01125,Y,1,2,1,NT,1,5,1,5,35,1,9,,0,20,,,,,,,25,F,1,2,1,2,2,1,NT,1,7,1,,35,1,1,,20,,,,,,,26,M,1,1,1,,,,,,,,,,,,,,,,,,,5.54
1841022,20146019098,https://hsip.dot.state.oh.us/report/?docnbr=20146019098,2014,5,CFAICR00054**C,C,FAI,CR,2,39.726477,-82.65156,41720,1,0,0,0,0,2,0,2,6,N,Y,3,,99999,4, ,U,4,0,N,N,N,80,LANCASTER,2,2117,6,6,3,0,5,1,0,0,0,0,0,0,0,0,0,N,N,LANCASTER,W,FAIR,AV,,,,,,BARR,DR,,,,,,,1,14-01207,Y,1,2,1,NT,2,7,1,25,25,1,2,,0,20,,,,,,,47,M,1,1,1,2,3,4,NT,1,4,1,35,35,1,1,,20,,,,,,,60,M,1,1,1,,,,,,,,,,,,,,,,,,,2
1837897,20146015959,https://hsip.dot.state.oh.us/report/?docnbr=20146015959,2014,5,MFAIMR00294**C,M,FAI,MR,0.51,39.720938,-82.593399,41720,1,0,0,0,0,2,0,2,5,N,Y,2,,99999,0, , ,0,0,N,N,N,80,LANCASTER,2,1420,5,2,2,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,LANCASTER,N,MAPLE,ST,,,,,E,ALLEN,ST,,,,,,,1,14-00980,N,1,1,2,NT,2,2,1,0,25,11,99,,0,20,,,,,,,18,M,1,1,1,2,1,2,NT,2,2,1,,25,11,1,,20,,,,,,,35,F,1,1,1,,,,,,,,,,,,,,,,,,,999.99
1837777,20146015839,https://hsip.dot.state.oh.us/report/?docnbr=20146015839,2014,5,CFAICR00502**C,C,FAI,CR,0.11,39.720236,-82.616637,41720,1,0,0,0,0,2,0,2,2,N,Y,2,,99999,5, ,U,4,0,N,N,N,80,LANCASTER,2,1245,6,1,4,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,LANCASTER,,WASHINGTON,AV,,,,,,SIXTH,AV,,,,,,,1,14-01001,Y,1,2,1,NT,4,4,1,10,25,1,9,,0,20,,,,,,,20,M,1,1,1,2,2,1,NT,4,3,1,,25,1,1,,20,,,,,,,43,F,1,1,1,,,,,,,,,,,,,,,,,,,0.11
1862432,20146040589,https://hsip.dot.state.oh.us/report/?docnbr=20146040589,2014,5,MFAI9999999**C,M,FAI,99,99.99,,,62498,1,0,0,0,0,2,0,2,18,N,N,1,,99999,0, , ,0,0,N,N,N,80,PICKERINGTON,4,1226,5,1,1,0,1,2,0,0,0,0,0,1,0,0,0,Y,N,PICKERINGTON,,WINDMILLER,DR,,,,,,671,,,,,,,,3,00000A-14-0519,Y,1,3,2,LT,12,2,1,15,25,6,2,,0,20,,,,,,,25,M,1,1,1,2,1,2,NT,12,3,1,25,25,1,1,,20,,,,,,,73,F,1,1,1,,,,,,,,,,,,,,,,,,,99.99
1863491,20146041657,https://hsip.dot.state.oh.us/report/?docnbr=20146041657,2014,5,MFAIMR00188**C,M,FAI,MR,0.43,39.722447,-82.605953,41720,1,0,0,0,0,2,0,2,6,N,Y,2,,99999,0, , ,0,0,N,N,N,80,LANCASTER,4,1437,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,LANCASTER,,FOREST ROSE,AV,,,,,,NORTH,ST,,,,,,,1,14-03002,Y,1,3,4,NT,1,5,1,10,25,1,2,,0,20,,,,,,,35,F,1,1,1,2,1,2,NT,1,6,1,25,25,1,1,,20,,,,,,,58,M,1,1,1,,,,,,,,,,,,,,,,,,,999.99
1861530,20146039682,https://hsip.dot.state.oh.us/report/?docnbr=20146039682,2014,5,CFAICR00033A*C,C,FAI,CR,4.67,39.717579,-82.606954,41720,1,0,0,0,0,3,0,2,2,N,Y,3,,99999,3, ,U,4,3,N,N,N,80,LANCASTER,4,1709,5,2,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,LANCASTER,N,MEMORIAL,DR,,,,,,UNION,ST,,,,,,,1,14-02826,Y,1,1,2,NT,12,3,1,35,35,1,9,,0,20,,,,,,,26,F,1,1,1,2,1,2,NT,12,4,1,10,35,11,1,,20,,,,,,,81,M,1,1,1,,,,,,,,,,,,,,,,,,,4.67
1862203,20146040360,https://hsip.dot.state.oh.us/report/?docnbr=20146040360,2014,5,CFAICR00033A*C,C,FAI,CR,5.73,39.731113,-82.61425,41720,1,0,0,0,0,2,0,2,18,N,Y,2,,99999,3, ,U,4,3,N,N,N,80,LANCASTER,4,1254,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,LANCASTER,N,MEMORIAL,DR,,,,,N,1627 N. MEMORIAL DR,,,,,,,,3,14-02909,Y,1,2,4,LT,4,4,1,10,35,6,2,,0,20,,,,,,,63,F,1,1,1,2,1,2,NT,4,7,1,35,35,1,1,,20,,,,,,,65,M,1,1,1,,,,,,,,,,,,,,,,,,,5.73
1859036,20146037176,https://hsip.dot.state.oh.us/report/?docnbr=20146037176,2014,5,TFAITR00207**C,T,FAI,TR,5.46,39.897627,-82.776572,62498,1,0,0,0,0,2,0,2,18,N,Y,3,,99999,3, ,U,4,0,N,N,N,80,PICKERINGTON,4,1406,4,2,1,0,1,1,0,0,0,0,0,1,0,0,0,Y,N,PICKERINGTON,,DILEY,RD,,,,,,CHERRY HILL,DR,,,,,,,1,00000A-14-0482,Y,1,3,2,LT,2,3,1,5,45,6,2,,0,20,,,,,,,22,M,1,1,1,2,2,1,NT,12,3,1,35,45,1,1,,20,,,,,,,74,M,1,1,1,,,,,,,,,,,,,,,,,,,5.46
1858170,20146036305,https://hsip.dot.state.oh.us/report/?docnbr=20146036305,2014,5,MFAIMR00115**C,M,FAI,MR,0.03,39.714921,-82.567954,41720,1,0,0,0,0,5,0,2,5,N,N,1,,99999,0, , ,0,0,N,N,N,80,LANCASTER,4,1511,3,1,1,0,1,1,0,0,0,0,0,1,0,0,0,Y,N,LANCASTER,,US 22,ST,,,,,,1643,,,,,,,,3,14-02530,Y,1,3,4,NT,1,7,1,10,35,1,2,,0,20,,,,,,,21,M,1,1,1,2,3,4,NT,1,3,1,5,35,1,1,,20,,,,,,,66,M,1,1,1,,,,,,,,,,,,,,,,,,,999.99
1897149,20146075432,https://hsip.dot.state.oh.us/report/?docnbr=20146075432,2014,5,CFAICR00502**C,C,FAI,CR,1.35,39.719711,-82.59343,41720,1,0,0,0,0,2,0,2,2,N,Y,1,,99999,4, ,U,4,0,N,N,N,80,LANCASTER,7,1404,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,LANCASTER,E,SIXTH,AV,,,,,N,MAPLE,ST,,,,,,,1,14-05661,Y,1,4,3,NT,4,3,1,35,35,1,17,,0,20,,,,,,,0,U,1,1,1,2,4,3,NT,4,3,1,,35,11,1,,20,,,,,,,22,F,1,1,1,,,,,,,,,,,,,,,,,,,1.35
1898348,20146076637,https://hsip.dot.state.oh.us/report/?docnbr=20146076637,2014,5,MFAIMR00287**C,M,FAI,MR,0.25,39.717457,-82.60185,41720,1,0,0,0,0,4,0,2,6,N,Y,2,,99999,0, , ,0,0,N,N,N,80,LANCASTER,7,1343,3,1,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,LANCASTER,N,BROAD,ST,,,,,,UNION,ST,,,,,,,1,14-05773,Y,1,4,3,NT,2,5,1,10,25,1,2,,0,20,,,,,,,75,F,1,1,1,2,1,2,NT,1,4,1,20,25,1,1,,20,,,,,,,42,F,1,1,1,,,,,,,,,,,,,,,,,,,999.99
1899539,20146077832,https://hsip.dot.state.oh.us/report/?docnbr=20146077832,2014,5,TFAITR00110**C,T,FAI,TR,1.21,39.929342,-82.790491,62498,1,0,0,0,0,2,0,2,2,N,Y,1,,99999,4, ,U,4,0,N,N,N,80,PICKERINGTON,7,1803,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,PICKERINGTON,,TUSSING,RD,,,,,,WINDERLY,LA,,,,,,,1,00000A-14-1068,Y,1,4,3,NT,4,7,1,10,35,1,9,,0,20,,,,,,,17,M,1,1,1,2,4,3,NT,4,3,1,,35,11,1,,20,,,,,,,64,F,1,1,1,,,,,,,,,,,,,,,,,,,1.21
1901394,20146079696,https://hsip.dot.state.oh.us/report/?docnbr=20146079696,2014,5,TFAITR00273**C,T,FAI,TR,2.76,39.783431,-82.597085,99045,1,0,0,0,0,7,0,2,3,N,Y,3,,99999,7, ,U,2,0,N,N,N,80,FAIRFIELD COUNTY,7,820,6,1,1,0,1,2,0,0,0,0,0,0,0,0,0,N,N,PLEASANT TOWNSHIP,,MARQUETTE,RD,,,,,,STRINGTOWN,RD,,,,,,,1,14CR2658,Y,1,4,3,NT,2,7,1,10,,2,11,,0,20,,,,,,,43,M,1,1,1,4,3,4,NT,2,2,1,,,11,1,,20,,,,,,,58,F,1,1,1,,,,,,,,,,,,,,,,,,,2.76
1900826,20146079123,https://hsip.dot.state.oh.us/report/?docnbr=20146079123,2014,5,CFAICR00502**C,C,FAI,CR,1.35,39.719711,-82.59343,41720,1,0,0,0,0,3,0,2,6,N,Y,2,,99999,4, ,U,4,0,N,N,N,80,LANCASTER,7,222,4,1,1,0,4,1,0,0,0,0,0,0,0,0,0,N,N,LANCASTER,E,SIXTH,AV,,,,,N,MAPLE,ST,,,,,,,1,14-06004,Y,1,1,2,NT,4,7,1,25,25,1,3,,0,20,,,,,,,47,F,1,1,1,2,4,3,NT,4,3,1,25,25,1,1,,20,,,,,,,50,M,1,1,1,,,,,,,,,,,,,,,,,,,1.35
1900755,20146079052,https://hsip.dot.state.oh.us/report/?docnbr=20146079052,2014,5,CFAI9999999**C,C,FAI,99,99.99,,,80206,1,0,0,0,0,2,0,2,2,N,Y,2,,99999,0, , ,0,0,N,N,N,80,VIOLET TOWNSHIP,7,1759,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,VIOLET (TOWNSHIP OF),,COLUMBUS LANCASTER,RD,,,,,,PICKERINGTON,RD,,,,,,,1,14CR3002,Y,1,4,3,NT,4,2,1,40,60,1,9,,0,20,,,,,,,47,M,1,1,1,2,4,3,NT,4,2,1,30,60,11,1,,20,,,,,,,42,F,1,1,1,,,,,,,,,,,,,,,,,,,99.99
1911951,20146090290,https://hsip.dot.state.oh.us/report/?docnbr=20146090290,2014,5,TFAITR00201**C,T,FAI,TR,0.94,39.739243,-82.639082,41720,1,0,0,0,0,2,0,2,18,N,Y,2,,99999,5, ,U,2,0,N,N,N,80,LANCASTER,8,1255,4,1,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,LANCASTER,,MICHAELS WAY,AV,,,,,,ETY,RD,,,,,,,1,14-06870,Y,1,4,1,LT,4,17,1,10,35,6,17,,0,20,,,,,,,49,M,1,1,1,2,4,1,LT,4,6,1,2,35,6,1,,20,,,,,,,84,F,1,1,1,,,,,,,,,,,,,,,,,,,0.94
1909804,20146088136,https://hsip.dot.state.oh.us/report/?docnbr=20146088136,2014,5,CFAICR00020**C,C,FAI,CR,8.95,39.891098,-82.74854,62498,1,0,0,0,0,3,0,2,18,N,Y,4,,99999,5, ,U,2,0,N,N,N,80,PICKERINGTON,8,1943,4,1,1,0,1,2,0,0,0,0,0,0,0,0,0,Y,N,PICKERINGTON,N,CENTER,ST,,,,,,MILNOR,RD,,,,,,,1,00000A-14-1230,Y,1,1,5,LT,2,3,1,15,25,6,2,,0,20,,,,,,,19,F,1,1,1,2,5,8,NT,1,4,1,25,25,1,1,,20,,,,,,,41,F,1,1,1,,,,,,,,,,,,,,,,,,,8.95
1909615,20146087946,https://hsip.dot.state.oh.us/report/?docnbr=20146087946,2014,5,MFAI9999999**C,M,FAI,99,99.99,,,99045,1,0,0,0,0,6,0,2,4,N,Y,3,,99999,0, , ,0,0,N,N,N,80,FAIRFIELD COUNTY,8,1845,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,STOUTSVILLE,,MAIN,ST,,,,,,BROADWAY,ST,,,,,,,1,14CR3222,Y,1,3,4,NT,1,3,1,25,25,1,17,,0,20,,,,,,,37,F,1,1,1,2,4,3,NT,1,7,1,10,25,1,1,,20,,,,,,,55,M,1,1,1,,,,,,,,,,,,,,,,,,,99.99
1908638,20146086968,https://hsip.dot.state.oh.us/report/?docnbr=20146086968,2014,5,CFAICR00007**C,C,FAI,CR,1,39.910666,-82.79238,62498,1,0,0,0,0,3,0,2,2,N,N,1,,99999,3, ,U,2,0,N,N,N,80,PICKERINGTON,8,1114,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,PICKERINGTON,,REFUGEE,RD,,,,,,FULLERS,WA,,,,,,,1,00000A-14-1208,Y,1,3,4,NT,12,3,1,20,45,1,9,,0,20,,,,,,,19,F,1,1,1,2,3,4,NT,12,4,1,15,45,11,1,,20,,,,,,,20,F,1,1,1,,,,,,,,,,,,,,,,,,,1
1910107,20146088441,https://hsip.dot.state.oh.us/report/?docnbr=20146088441,2014,5,CFAICR00033A*C,C,FAI,CR,4.35,39.713149,-82.606229,41720,1,0,0,0,0,3,0,2,2,N,N,1,,99999,3, ,U,4,3,N,N,N,80,LANCASTER,8,1409,7,1,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,LANCASTER,S,MEMORIAL,DR,,,,,S,111 MEMORIAL,,,,,,,,3,14-06758,Y,1,2,1,NT,12,3,1,5,35,11,9,,0,20,,,,,,,76,F,1,1,1,2,2,1,NT,12,6,1,,35,11,1,,20,,,,,,,64,M,1,1,1,,,,,,,,,,,,,,,,,,,4.35
